Y_species,Y_empiric_treatments,Y_MRSA_MSSA,Y_gram_positive_negative,Y_gram_positive,Y_gram_negative
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
25,5,nan,0,nan,25
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
26,6,nan,0,nan,26
